target_age,dem_age,metric,r1,r2,t,p,m1,cil_1,ciu_1,m2,cil_2,ciu_2
20-40,40-60,fnr,0.25,0.75,1.5738841044677594,0.19062720819112658,0.22384105960264894,0.2052174370982835,0.24246468210701438,0.19470198675496683,0.16409829486450567,0.225305678645428
20-40,40-60,fnr,0.25,1.0,3.6351639049375133,0.02205881491638303,0.22384105960264894,0.2052174370982835,0.24246468210701438,0.17792494481236198,0.1713804233080998,0.18446946631662417
20-40,40-60,fnr,0.5,0.75,-1.26025207562521,0.2760873188649405,0.17880794701986752,0.16387009968213473,0.1937457943576003,0.19470198675496683,0.16409829486450567,0.225305678645428
20-40,40-60,fnr,0.5,1.0,0.1273859510597003,0.90478215354537,0.17880794701986752,0.16387009968213473,0.1937457943576003,0.17792494481236198,0.1713804233080998,0.18446946631662417
20-40,40-60,fnr,0.75,1.0,1.041389060517793,0.35649721913273447,0.19470198675496683,0.16409829486450567,0.225305678645428,0.17792494481236198,0.1713804233080998,0.18446946631662417
20-40,60-80,fnr,0.0,0.05,-1.3015372003249053,0.262974309343852,0.21484375,0.1948790594966811,0.2348084405033189,0.2484375,0.20930287204689801,0.287572127953102
20-40,60-80,fnr,0.0,0.1,0.5468687416197306,0.6135457051575997,0.21484375,0.1948790594966811,0.2348084405033189,0.20859375,0.1947957501467099,0.22239174985329008
20-40,60-80,fnr,0.0,0.25,-0.7080260969999322,0.5180050807612103,0.21484375,0.1948790594966811,0.2348084405033189,0.228125,0.20137459349667433,0.2548754065033257
20-40,60-80,fnr,0.0,0.5,2.862893998545583,0.04579555101359117,0.21484375,0.1948790594966811,0.2348084405033189,0.16640625,0.14720787845820932,0.1856046215417907
20-40,60-80,fnr,0.0,0.75,1.0470689540828768,0.3541655392956958,0.21484375,0.1948790594966811,0.2348084405033189,0.18125,0.1443987352196774,0.2181012647803226
20-40,60-80,fnr,0.0,1.0,7.282868194138377,0.001889013130022614,0.21484375,0.1948790594966811,0.2348084405033189,0.12734375,0.1209933315281173,0.13369416847188273
20-40,60-80,fnr,0.05,0.1,1.4701008503428072,0.2154811684206232,0.2484375,0.20930287204689801,0.287572127953102,0.20859375,0.1947957501467099,0.22239174985329008
20-40,60-80,fnr,0.05,0.25,1.4802864500048871,0.21290248905625062,0.2484375,0.20930287204689801,0.287572127953102,0.228125,0.20137459349667433,0.2548754065033257
20-40,60-80,fnr,0.05,0.5,3.524561704846094,0.024349635988807503,0.2484375,0.20930287204689801,0.287572127953102,0.16640625,0.14720787845820932,0.1856046215417907
20-40,60-80,fnr,0.05,0.75,2.4636878655901637,0.0694157463930613,0.2484375,0.20930287204689801,0.287572127953102,0.18125,0.1443987352196774,0.2181012647803226
20-40,60-80,fnr,0.05,1.0,6.367772232637648,0.0031186744203790034,0.2484375,0.20930287204689801,0.287572127953102,0.12734375,0.1209933315281173,0.13369416847188273
20-40,60-80,fnr,0.1,0.25,-1.0859306069076735,0.33857417666537093,0.20859375,0.1947957501467099,0.22239174985329008,0.228125,0.20137459349667433,0.2548754065033257
20-40,60-80,fnr,0.1,0.5,2.4185840167209025,0.07287457202595177,0.20859375,0.1947957501467099,0.22239174985329008,0.16640625,0.14720787845820932,0.1856046215417907
20-40,60-80,fnr,0.1,0.75,1.034344717989698,0.35940792531949467,0.20859375,0.1947957501467099,0.22239174985329008,0.18125,0.1443987352196774,0.2181012647803226
20-40,60-80,fnr,0.1,1.0,7.784204361077246,0.0014687960343583864,0.20859375,0.1947957501467099,0.22239174985329008,0.12734375,0.1209933315281173,0.13369416847188273
20-40,60-80,fnr,0.25,0.5,3.709697057739143,0.02065950251067457,0.228125,0.20137459349667433,0.2548754065033257,0.16640625,0.14720787845820932,0.1856046215417907
20-40,60-80,fnr,0.25,0.75,1.8494397944902614,0.13807908724751486,0.228125,0.20137459349667433,0.2548754065033257,0.18125,0.1443987352196774,0.2181012647803226
20-40,60-80,fnr,0.25,1.0,8.183263088072609,0.001214509468500278,0.228125,0.20137459349667433,0.2548754065033257,0.12734375,0.1209933315281173,0.13369416847188273
20-40,60-80,fnr,0.5,0.75,-0.7609136448901096,0.48909507627511395,0.16640625,0.14720787845820932,0.1856046215417907,0.18125,0.1443987352196774,0.2181012647803226
20-40,60-80,fnr,0.5,1.0,4.016096644512494,0.015915858191003694,0.16640625,0.14720787845820932,0.1856046215417907,0.12734375,0.1209933315281173,0.13369416847188273
20-40,60-80,fnr,0.75,1.0,2.624883706334441,0.05849899778359642,0.18125,0.1443987352196774,0.2181012647803226,0.12734375,0.1209933315281173,0.13369416847188273
20-40,80+,fnr,0.0,0.05,-3654404601307676.0,3.3642226789161838e-62,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.2333333333333333,0.17867254935629617,0.28799411731037045
20-40,80+,fnr,0.0,0.1,-1.4999999999999998,0.20799999999999982,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.19999999999999998,0.1642161171256568,0.23578388287434315
20-40,80+,fnr,0.0,0.25,-2.7456258919345764,0.051605957811174726,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.26666666666666666,0.1814839871858394,0.3518493461474939
20-40,80+,fnr,0.0,0.5,2.138089935299395,0.09930068321372677,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.0833333333333333,0.0833333333333333,0.0833333333333333
20-40,80+,fnr,0.0,0.75,0.6469966392206303,0.5528894339334172,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.09999999999999998,0.014817320519172741,0.18518267948082723
20-40,80+,fnr,0.0,1.0,2.1380899352993956,0.09930068321372677,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.0833333333333333,0.018001200515331522,0.14866546615133508
20-40,80+,fnr,0.05,0.1,0.9999999999999996,0.37390096630005903,0.2333333333333333,0.17867254935629617,0.28799411731037045,0.19999999999999998,0.1642161171256568,0.23578388287434315
20-40,80+,fnr,0.05,0.25,-0.7844645405527361,0.47662066727284136,0.2333333333333333,0.17867254935629617,0.28799411731037045,0.26666666666666666,0.1814839871858394,0.3518493461474939
20-40,80+,fnr,0.05,0.5,4.810702354423637,0.00858091872192479,0.2333333333333333,0.17867254935629617,0.28799411731037045,0.0833333333333333,0.0833333333333333,0.0833333333333333
20-40,80+,fnr,0.05,0.75,1.7253243712550144,0.1595528526983939,0.2333333333333333,0.17867254935629617,0.28799411731037045,0.09999999999999998,0.014817320519172741,0.18518267948082723
20-40,80+,fnr,0.05,1.0,4.810702354423639,0.00858091872192478,0.2333333333333333,0.17867254935629617,0.28799411731037045,0.0833333333333333,0.018001200515331522,0.14866546615133508
20-40,80+,fnr,0.1,0.25,-1.3719886811400703,0.2419815305680209,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.26666666666666666,0.1814839871858394,0.3518493461474939
20-40,80+,fnr,0.1,0.5,5.7154760664940785,0.00463583941790442,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.0833333333333333,0.0833333333333333,0.0833333333333333
20-40,80+,fnr,0.1,0.75,1.809068067466581,0.14470399860633051,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.09999999999999998,0.014817320519172741,0.18518267948082723
20-40,80+,fnr,0.1,1.0,3.5000000000000018,0.024896163460222703,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.0833333333333333,0.018001200515331522,0.14866546615133508
20-40,80+,fnr,0.25,0.5,3.772968873135193,0.01955421272030463,0.26666666666666666,0.1814839871858394,0.3518493461474939,0.0833333333333333,0.0833333333333333,0.0833333333333333
20-40,80+,fnr,0.25,0.75,2.390457218668787,0.07513045462522976,0.26666666666666666,0.1814839871858394,0.3518493461474939,0.09999999999999998,0.014817320519172741,0.18518267948082723
20-40,80+,fnr,0.25,1.0,2.9938207967349952,0.04018621825542527,0.26666666666666666,0.1814839871858394,0.3518493461474939,0.0833333333333333,0.018001200515331522,0.14866546615133508
20-40,80+,fnr,0.5,0.75,-0.3429971702850179,0.7488684500235263,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.09999999999999998,0.014817320519172741,0.18518267948082723
20-40,80+,fnr,0.5,1.0,0.0,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.018001200515331522,0.14866546615133508
20-40,80+,fnr,0.75,1.0,0.20628424925175887,0.8466432357935874,0.09999999999999998,0.014817320519172741,0.18518267948082723,0.0833333333333333,0.018001200515331522,0.14866546615133508
20-40,All,fomr,0.0,0.05,-1.4902718154422399,0.2104047993993806,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07519110711759444,0.06591244384663181,0.08446977038855707
20-40,All,fomr,0.0,0.1,-0.22159673181172654,0.8354810588427036,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.0684839263125945,0.06394503898449386,0.07302281364069516
20-40,All,fomr,0.0,0.25,-2.707800284744474,0.053659247964184684,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07736488527596089,0.07314329667092867,0.0815864738809931
20-40,All,fomr,0.0,0.5,0.9278109431421939,0.4060221123480817,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.06457434268347569,0.059232663408085195,0.06991602195886618
20-40,All,fomr,0.0,0.75,-2.129640221373668,0.10024847047574093,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07776463558220051,0.0718192242331236,0.08371004693127741
20-40,All,fomr,0.0,1.0,-3.140894359583031,0.034817736864452484,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07770679097503458,0.07510299925936499,0.08031058269070417
20-40,All,fomr,0.05,0.1,1.0646162941124588,0.34704762128196115,0.07519110711759444,0.06591244384663181,0.08446977038855707,0.0684839263125945,0.06394503898449386,0.07302281364069516
20-40,All,fomr,0.05,0.25,-0.39508601498573215,0.7129424677678633,0.07519110711759444,0.06591244384663181,0.08446977038855707,0.07736488527596089,0.07314329667092867,0.0815864738809931
20-40,All,fomr,0.05,0.5,1.8379545968788666,0.13993001101593247,0.07519110711759444,0.06591244384663181,0.08446977038855707,0.06457434268347569,0.059232663408085195,0.06991602195886618
20-40,All,fomr,0.05,0.75,-0.4157046826745298,0.6989595340313477,0.07519110711759444,0.06591244384663181,0.08446977038855707,0.07776463558220051,0.0718192242331236,0.08371004693127741
20-40,All,fomr,0.05,1.0,-0.5094187626362014,0.6372762256664554,0.07519110711759444,0.06591244384663181,0.08446977038855707,0.07770679097503458,0.07510299925936499,0.08031058269070417
20-40,All,fomr,0.1,0.25,-2.147404555845759,0.09826739043976392,0.0684839263125945,0.06394503898449386,0.07302281364069516,0.07736488527596089,0.07314329667092867,0.0815864738809931
20-40,All,fomr,0.1,0.5,0.783918973297867,0.47690684804953587,0.0684839263125945,0.06394503898449386,0.07302281364069516,0.06457434268347569,0.059232663408085195,0.06991602195886618
20-40,All,fomr,0.1,0.75,-1.638086003251464,0.17674600150376635,0.0684839263125945,0.06394503898449386,0.07302281364069516,0.07776463558220051,0.0718192242331236,0.08371004693127741
20-40,All,fomr,0.1,1.0,-2.497644507652464,0.06693485377137653,0.0684839263125945,0.06394503898449386,0.07302281364069516,0.07770679097503458,0.07510299925936499,0.08031058269070417
20-40,All,fomr,0.25,0.5,6.5418143045413535,0.002822023672865534,0.07736488527596089,0.07314329667092867,0.0815864738809931,0.06457434268347569,0.059232663408085195,0.06991602195886618
20-40,All,fomr,0.25,0.75,-0.17434128866823845,0.8700654624490791,0.07736488527596089,0.07314329667092867,0.0815864738809931,0.07776463558220051,0.0718192242331236,0.08371004693127741
20-40,All,fomr,0.25,1.0,-0.23447010723688574,0.8261328819848234,0.07736488527596089,0.07314329667092867,0.0815864738809931,0.07770679097503458,0.07510299925936499,0.08031058269070417
20-40,All,fomr,0.5,0.75,-10.946204608980517,0.0003956502637303323,0.06457434268347569,0.059232663408085195,0.06991602195886618,0.07776463558220051,0.0718192242331236,0.08371004693127741
20-40,All,fomr,0.5,1.0,-4.95912272611441,0.007710923409230594,0.06457434268347569,0.059232663408085195,0.06991602195886618,0.07770679097503458,0.07510299925936499,0.08031058269070417
20-40,All,fomr,0.75,1.0,0.021150087753983193,0.9841389122904239,0.07776463558220051,0.0718192242331236,0.08371004693127741,0.07770679097503458,0.07510299925936499,0.08031058269070417
20-40,0-20,fomr,0.0,0.05,-0.6393228475419517,0.5573895634005839,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.08969776226164322,0.06199918649763922,0.11739633802564722
20-40,0-20,fomr,0.0,0.1,-0.5097432228093746,0.6370682885403816,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.08380623510049409,0.07422008890805558,0.0933923812929326
20-40,0-20,fomr,0.0,0.25,-3.119469954581801,0.03554482730861127,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.1089378792234313,0.09485587166214811,0.1230198867847145
20-40,0-20,fomr,0.0,0.5,-0.9632194502189085,0.38998354293023324,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.09638933459778239,0.06875949175388717,0.1240191774416776
20-40,0-20,fomr,0.0,0.75,-2.3309274053071394,0.08017060570863774,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.11964419745460413,0.09288388951034601,0.14640450539886224
20-40,0-20,fomr,0.0,1.0,-3.8100417562738933,0.018939461723758957,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.14057619357816029,0.11559204295215114,0.16556034420416943
20-40,0-20,fomr,0.05,0.1,0.446500380938329,0.6783424057340037,0.08969776226164322,0.06199918649763922,0.11739633802564722,0.08380623510049409,0.07422008890805558,0.0933923812929326
20-40,0-20,fomr,0.05,0.25,-1.4097077725626364,0.23142922230674398,0.08969776226164322,0.06199918649763922,0.11739633802564722,0.1089378792234313,0.09485587166214811,0.1230198867847145
20-40,0-20,fomr,0.05,0.5,-0.4657514198548491,0.6656232654179233,0.08969776226164322,0.06199918649763922,0.11739633802564722,0.09638933459778239,0.06875949175388717,0.1240191774416776
20-40,0-20,fomr,0.05,0.75,-1.6163157898178495,0.18133157243182746,0.08969776226164322,0.06199918649763922,0.11739633802564722,0.11964419745460413,0.09288388951034601,0.14640450539886224
20-40,0-20,fomr,0.05,1.0,-2.6143987773996233,0.059146070920270424,0.08969776226164322,0.06199918649763922,0.11739633802564722,0.14057619357816029,0.11559204295215114,0.16556034420416943
20-40,0-20,fomr,0.1,0.25,-2.7763714289649237,0.05000376956122248,0.08380623510049409,0.07422008890805558,0.0933923812929326,0.1089378792234313,0.09485587166214811,0.1230198867847145
20-40,0-20,fomr,0.1,0.5,-0.7992307137151874,0.46892537866395306,0.08380623510049409,0.07422008890805558,0.0933923812929326,0.09638933459778239,0.06875949175388717,0.1240191774416776
20-40,0-20,fomr,0.1,0.75,-2.7221716616743037,0.052868196797216396,0.08380623510049409,0.07422008890805558,0.0933923812929326,0.11964419745460413,0.09288388951034601,0.14640450539886224
20-40,0-20,fomr,0.1,1.0,-3.584859351832078,0.02306737376936224,0.08380623510049409,0.07422008890805558,0.0933923812929326,0.14057619357816029,0.11559204295215114,0.16556034420416943
20-40,0-20,fomr,0.25,0.5,1.4480219225331552,0.22117953319792785,0.1089378792234313,0.09485587166214811,0.1230198867847145,0.09638933459778239,0.06875949175388717,0.1240191774416776
20-40,0-20,fomr,0.25,0.75,-0.914820127017725,0.4120443475467423,0.1089378792234313,0.09485587166214811,0.1230198867847145,0.11964419745460413,0.09288388951034601,0.14640450539886224
20-40,0-20,fomr,0.25,1.0,-3.2026510182766983,0.03281778683697805,0.1089378792234313,0.09485587166214811,0.1230198867847145,0.14057619357816029,0.11559204295215114,0.16556034420416943
20-40,0-20,fomr,0.5,0.75,-1.4180575168555483,0.22915581602029925,0.09638933459778239,0.06875949175388717,0.1240191774416776,0.11964419745460413,0.09288388951034601,0.14640450539886224
20-40,0-20,fomr,0.5,1.0,-5.55387076738822,0.005143806272180015,0.09638933459778239,0.06875949175388717,0.1240191774416776,0.14057619357816029,0.11559204295215114,0.16556034420416943
20-40,0-20,fomr,0.75,1.0,-1.1024828406055456,0.33212315143348575,0.11964419745460413,0.09288388951034601,0.14640450539886224,0.14057619357816029,0.11559204295215114,0.16556034420416943
20-40,20-40,fomr,0.0,0.05,-2.0402853609666525,0.11090763622424753,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.08572927624283463,0.0764655066590773,0.09499304582659197
20-40,20-40,fomr,0.0,0.1,-0.9231433855265947,0.40817732812377294,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.07884739454079148,0.07199813250272835,0.08569665657885461
20-40,20-40,fomr,0.0,0.25,-2.580184972367579,0.06131545551132247,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.0885814108495053,0.08044775364045875,0.09671506805855185
20-40,20-40,fomr,0.0,0.5,0.18402470197941706,0.862946647151653,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.0738610855045734,0.06397877838924512,0.08374339261990169
20-40,20-40,fomr,0.0,0.75,-13.813751631599896,0.00015917764744157378,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.10221217984006334,0.09895725258081342,0.10546710709931326
20-40,20-40,fomr,0.0,1.0,-6.396689868710563,0.0030668163760231622,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.1097969840725739,0.10362180514018315,0.11597216300496466
20-40,20-40,fomr,0.05,0.1,0.9742684562299163,0.38509076760720734,0.08572927624283463,0.0764655066590773,0.09499304582659197,0.07884739454079148,0.07199813250272835,0.08569665657885461
20-40,20-40,fomr,0.05,0.25,-0.32355686418316154,0.7624835073470684,0.08572927624283463,0.0764655066590773,0.09499304582659197,0.0885814108495053,0.08044775364045875,0.09671506805855185
20-40,20-40,fomr,0.05,0.5,1.3888346031237375,0.23721103891271159,0.08572927624283463,0.0764655066590773,0.09499304582659197,0.0738610855045734,0.06397877838924512,0.08374339261990169
20-40,20-40,fomr,0.05,0.75,-2.98925513211064,0.040367811683560975,0.08572927624283463,0.0764655066590773,0.09499304582659197,0.10221217984006334,0.09895725258081342,0.10546710709931326
20-40,20-40,fomr,0.05,1.0,-4.796286663514057,0.008671635320154275,0.08572927624283463,0.0764655066590773,0.09499304582659197,0.1097969840725739,0.10362180514018315,0.11597216300496466
20-40,20-40,fomr,0.1,0.25,-1.365826521460233,0.24375012012716907,0.07884739454079148,0.07199813250272835,0.08569665657885461,0.0885814108495053,0.08044775364045875,0.09671506805855185
